No,Title,Image,Rating,ProdLink,TotalReviews,Price,OrgPrice,CouponsDesc,CouponsSummery,CouponPrice,PercentReduction,id
147,"New hp Laptop 17.3"" FHD IPS Display i5 Laptop, 11th Gen Quad-Core Intel Core i5-1135G7(Beats i7-8500), Backlit Keyboard, Bundle with HDMI, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/51BZMQ0bg5L._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/Display-Quad-Core-i5-1135G7-i7-8500-Keyboard/dp/B09LYRNCM8/ref=sr_1_121?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286570&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-121,25.0,619.88,619.88,FREE Shipping by Amazon,-7%,619.88,0.0,147
146,"Newest HP Notebook Laptop, 17.3’’ Full HD Display, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 32GB RAM, 1TB PCIe M.2 SSD, Backlit Keyboard, Webcam, Wi-Fi, Bluetooth, Windows 11 Home",https://m.media-amazon.com/images/I/61Gg7SobtnL._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg5_1?ie=UTF8&adId=A00315992VXSD0Q4FFGEA&qualifier=1651286556&id=3687833860792336&widgetName=sp_btf&url=%2FHP-Notebook-i5-1135G7-Quad-Core-Processor%2Fdp%2FB09NP68RBP%2Fref%3Dsr_1_121_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286556%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-121-spons%26psc%3D1,8.0,879.0,879.0,,,879.0,0.0,146
145,"HP Newest 15.6"" IPS FHD Touchscreen Laptop, AMD Ryzen 7 4700U Processor(>i7-10710U), Numeric Keypad, Webcam, 16GB DDR4 RAM, 1TB SSD, Windows 10 Home - Silver",https://m.media-amazon.com/images/I/71OIPhynvBL._AC_UY218_.jpg,4.6 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg5_1?ie=UTF8&adId=A00481308BWFE5YMCADB&qualifier=1651286556&id=3687833860792336&widgetName=sp_btf&url=%2FHP-Touchscreen-Laptop-Memory-Natural%2Fdp%2FB08ZYJ12DY%2Fref%3Dsr_1_120_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286556%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-120-spons%26psc%3D1%26smid%3DAPW7E20TJH1WH,9.0,849.0,849.0,FREE Shipping,,849.0,0.0,145
144,"HP - 14z Home & Business Laptop Jet Black (AMD 3020e 2-Core, 8GB RAM, 128GB SSD, AMD Radeon, 14.0"" HD (1366x768), WiFi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, SD Card, Win 11 Home) with Hub",https://m.media-amazon.com/images/I/613RHjLLy9L._AC_UY218_.jpg,4.8 out of 5 stars,https://www.amazon.com/HP-Business-Laptop-1366x768-Bluetooth/dp/B09LRLNK7S/ref=sr_1_119?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286556&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-119,16.0,379.0,379.0,,Price may vary by color,379.0,0.0,144
143,"2022 Newest HP 14 Inch Premium Laptop, AMD Athlon Silver 3050U up to 3.2 GHz(Beat i5-7200U), 8GB DDR4 RAM, 128GB SSD, 1-Year Office 365, Bluetooth, Webcam, WiFi, Type-C, HDMI, Win 10 S, Black+JVQ MP",https://m.media-amazon.com/images/I/41V87vKGiYL._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/HP-14-Premium-i5-7200U-Bluetooth/dp/B09NS82DC1/ref=sr_1_118?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286556&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-118,285.0,379.0,379.0,FREE Shipping by Amazon,,379.0,0.0,143
142,"HP Flagship 17 Business Laptop Computer 17.3"" HD+ Display 11th Gen Intel Core i3-1115G4 (Beats i5-8265U) 8GB RAM 1TB HDD USB-C HD Webcam Win10 Silver + HDMI Cable",https://m.media-amazon.com/images/I/71+jS4kgCBS._AC_UY218_.jpg,4.2 out of 5 stars,https://www.amazon.com/HP-Flagship-17-Laptop-i3-1115G4/dp/B09BVNRW86/ref=sr_1_117?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286556&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-117,184.0,499.0,499.0,Save 6%,,499.0,0.0,142
141,"Newest HP Notebook Laptop, 14"" HD Touchscreen, Intel Core i3-1115G4 Processor, Media Card Reader, HDMI, Bluetooth, Wi-Fi 5, Windows 10 Home, Silver (16GB RAM | 1TB SSD)",https://m.media-amazon.com/images/I/71qi9cRuU2L._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/HP-Notebook-Touchscreen-i3-1115G4-Processor/dp/B09XJHYMRX/ref=sr_1_116?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286556&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-116,57.0,659.0,659.0,,,659.0,0.0,141
137,"2022 Newest HP 17t Laptop, 17.3"" HD+ Touchscreen, Intel Core i5-1135G7 Processor 2.4GHz to 4.2GHz, 16GB Memory, 1TB PCIe SSD, Webcam, Wi-Fi 6, Backlit Keyboard, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/61eIpWxM7lL._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/HP-i5-10210U-Processor-Wireless-AC-Keyboard/dp/B08PW58LY6/ref=sr_1_112?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286556&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-112,38.0,949.0,949.0,,,949.0,0.0,137
134,"HP 15 Business Laptop Computer, AMD Ryzen 5 5500U, 15.6"" FHD Display, Windows 11 Pro, 16GB RAM, 512GB SSD, SD Card Reader, Fast Charge, AC Smart pin, 32GB Durlyfish USB Card",https://m.media-amazon.com/images/I/71JKvGqTIgL._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/HP-15-Business-Computer-Durlyfish/dp/B09N2DMSYW/ref=sr_1_109?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286556&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-109,17.0,699.0,699.0,,,699.0,0.0,134
132,"2022 Newest HP Notebook Laptop, 15.6"" HD Touchscreen, Intel Core i5-1135G7, 12GB DDR4 RAM, 256GB PCIe SSD + 1TB HDD, Wi-Fi, Backlit KB, Bluetooth, HDMI, Webcam, RJ-45, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/610VAejRg3L._AC_UY218_.jpg,4.8 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg5_1?ie=UTF8&adId=A099810438I8E84WRP8AM&qualifier=1651286556&id=3687833860792336&widgetName=sp_mtf&url=%2FHP-Notebook-Touchscreen-i5-1135G7-Bluetooth%2Fdp%2FB09VVNQLYP%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286556%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-107-spons%26psc%3D1,9.0,749.0,749.0,,,749.0,0.0,132
162,"2022 HP EliteBook 850 G8 15.6"" Home & Business Notebook Laptop, Intel i5 1135G7, 2.4 GHz, 16GB, 512GB SSD, IPS 1080p Full HD, Iris Xe Graphics, Fingerprint Sensor, Wi-fi 6,Win 10 Pro (Win 11 Ready)",https://m.media-amazon.com/images/I/71aUpJoKA5L._AC_UY218_.jpg,5.0 out of 5 stars,https://www.amazon.com/HP-EliteBook-Business-Notebook-Fingerprint/dp/B09J997S5Z/ref=sr_1_133?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286570&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-133,1.0,1429.0,1429.0,,,1429.0,0.0,162
167,"HP 15.6 Inches FHD Laptop, AMD Athlon Silver 3050U Processor, 16GB DDR4 RAM, 512GB SSD, Radeon Graphics, HD Webcam, HDMI, 1-Year Microsoft 365, Windows 10S, Silver, 32GB SnowBell USB Card, Natural",https://m.media-amazon.com/images/I/61SNm+XsLTL._AC_UY218_.jpg,4.8 out of 5 stars,https://www.amazon.com/HP-Processor-Graphics-Microsoft-SnowBell/dp/B09DF8Y3G7/ref=sr_1_138?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286570&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-138,23.0,519.0,519.0,FREE Shipping by Amazon,,519.0,0.0,167
200,"HP 17z-cp000 Home & Business Laptop (AMD Ryzen 5 5500U 6-Core, 32GB RAM, 512GB PCIe SSD + 1TB HDD, AMD Radeon, 17.3"" Touch HD+ (1600x900), WiFi, Bluetooth, Webcam, Win 11 Home) with Hub",https://m.media-amazon.com/images/I/51kv1H2svGL._AC_UY218_.jpg,4.8 out of 5 stars,https://www.amazon.com/HP-17z-cp000-Business-1600x900-Bluetooth/dp/B09KP7YGXP/ref=sr_1_171?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286594&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-171,5.0,829.0,829.0,,,829.0,0.0,200
168,2022 HP 14'' FHD Anti-Glare Micro-Edge Laptop Intel Dual-Core i3-1115G4 16GB DDR4 RAM 512GB M.2 NVMe SSD Intel UHD Graphics USB-C HDMI WiFi AC BT Webcam Fingerprint Windows 11 Home w/ RE Accessories,https://m.media-amazon.com/images/I/716fWpV+2kS._AC_UY218_.jpg,4.6 out of 5 stars,https://www.amazon.com/HP-Anti-Glare-Micro-Edge-Fingerprint-Accessories/dp/B09M9WTYBM/ref=sr_1_139?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286570&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-139,33.0,679.99,679.99,,,679.99,0.0,168
199,"2022 HP Pavilion 17 Laptop, 17.3"" HD+ Touch Display, AMD Ryzen3 3250U Processor, 16 GB RAM, 256 GB SSD + 1TB HDD, WiFi, Long Battery Life, Windows 10 + One Year of Office365, Silver (Latest Model)",https://m.media-amazon.com/images/I/61gPlWZqHIL._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg8_1?ie=UTF8&adId=A10472911G983PSRXN7VH&url=%2FHP-17-Display-Processor-Office365%2Fdp%2FB09BDDRJKV%2Fref%3Dsr_1_170_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286594%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-170-spons%26psc%3D1&qualifier=1651286594&id=4459161102603642&widgetName=sp_atf_next,77.0,699.99,699.99,FREE Shipping by Amazon,,699.99,0.0,199
198,"2021 Newest HP 14"" HD Laptop Light-Weight, AMD 3020e(Up to 2.6GHz), 8GB RAM, 128GB SSD + 64GB eMMC, 1 Year Office 365, WiFi, Bluetooth 5, USB Type-A&C, HDMI, Webcam, Win10, w/Ghost Manta Accessories",https://m.media-amazon.com/images/I/81KzR+xaD3S._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg8_1?ie=UTF8&adId=A030462912QMLFVS7Y8MS&url=%2FNewest-HP-Light-Weight-Bluetooth-Accessories%2Fdp%2FB093PPMDKZ%2Fref%3Dsr_1_169_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286594%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-169-spons%26psc%3D1&qualifier=1651286594&id=4459161102603642&widgetName=sp_atf_next,902.0,369.0,369.0,FREE Shipping by Amazon,-8%,369.0,0.0,198
197,"HP Pavilion 17.3-inch IPS FHD Laptop (2022 Model), Intel Core i5-1135G7 (Beats i7-1065G7), Intel Iris Xe Graphics, 16GB RAM, 1TB PCIe SSD, Backlit Keyboard, Long Battery Life, Webcam, Windows 11",https://m.media-amazon.com/images/I/71B71IA8sGL._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg7_1?ie=UTF8&adId=A10045872U8UDTBRP1BQZ&url=%2FHP-Pavilion-17-3-inch-i5-1135G7-i7-1065G7%2Fdp%2FB09LF8K37Z%2Fref%3Dsr_1_169_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286581%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-169-spons%26psc%3D1%26smid%3DA2HR3WADFB8IU9&qualifier=1651286581&id=7767419710510370&widgetName=sp_btf,149.0,769.0,769.0,FREE Shipping by Amazon,,769.0,0.0,197
196,"2021 Newest HP Premium 14-inch HD Laptop, Intel Dual-Core Processor Up to 2.8GHz, 16GB RAM, 64GB eMMC Storage, Webcam, Bluetooth, HDMI, Wi-Fi, Blue, Windows 10 with 1 Year Microsoft 365",https://m.media-amazon.com/images/I/71Cs0RfivYS._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg7_1?ie=UTF8&adId=A07615793A6TSB3YPE0VV&url=%2FHP-Premium-Dual-Core-Processor-Bluetooth%2Fdp%2FB096D57WQX%2Fref%3Dsr_1_168_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286581%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-168-spons%26psc%3D1%26smid%3DA2HR3WADFB8IU9&qualifier=1651286581&id=7767419710510370&widgetName=sp_btf,1629.0,399.0,399.0,FREE Shipping by Amazon,,399.0,0.0,196
194,HP Notebook 15 Premium Business Laptop I 15.6” HD SVA Display I Intel Quad-Core Pentium Silver N5000 Processor I 16GB DDR4 512GB SSD I USB-C HDMI Bluetooth Webcam Win10 Red + 32GB MicroSD Card,https://m.media-amazon.com/images/I/71bMlC-s4yL._AC_UY218_.jpg,5.0 out of 5 stars,https://www.amazon.com/HP-Notebook-15-Laptop-Quad-Core/dp/B09KLQRXD2/ref=sr_1_166?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-166,5.0,519.0,519.0,,,519.0,0.0,194
193,"HP 17.3 Inch FHD Laptop Computer 10th Gen Intel Core i5-1035G1 up to 3.6GHz, 12GB RAM, 1TB HDD, Intel Graphics, DVD, Backlit Keyboard, WiFi, Bluetooth, Windows 10 (Renewed)",https://m.media-amazon.com/images/I/41Aj5pzTMvL._AC_UY218_.jpg,4.2 out of 5 stars,https://www.amazon.com/HP-Computer-i5-1035G1-Graphics-Bluetooth/dp/B08GDLPB8X/ref=sr_1_165?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-165,326.0,568.0,568.0,FREE Shipping by Amazon,,568.0,0.0,193
191,"HP Pavilion 15.6'' FHD Touchscreen Business Laptop, 11th Gen Intel Core i7-1195G7 Processor, Windows 11 Pro, 32GB RAM, 1TB SSD, Backlit Keyboard, HDMI, Wi-Fi, 32GB USB Card",https://m.media-amazon.com/images/I/71eKaR2tpcL._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/HP-Pavilion-Touchscreen-i7-1165G7-Graphics/dp/B08PTK1WTL/ref=sr_1_163?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-163,22.0,1198.99,1198.99,FREE Shipping by Amazon,,1198.99,0.0,191
189,"HP 15.6"" HD Touchscreen Business &Home Laptop, AMD Ryzen 3 3250U, 8GB DDR4, 256GB NVMe SSD, HDMI Bluetooth WiFi Webcam, Long Battery Life, Natural Silver, Windows 11 Home, Goldoxis Card",https://m.media-amazon.com/images/I/81fuD8XTB8L._AC_UY218_.jpg,4.6 out of 5 stars,https://www.amazon.com/HP-Touchscreen-Business-Bluetooth-Goldoxis/dp/B09PK4T7MN/ref=sr_1_161?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-161,37.0,499.99,499.99,FREE Shipping by Amazon,,499.99,0.0,189
188,"HP EliteBook 840 G4 14"" HD Laptop, Core i5-7300U 2.6GHz, 16GB RAM, 512GB Solid State Drive, Windows 10 Pro 64Bit, Webcam (Renewed)",https://m.media-amazon.com/images/I/81ywQfXH0bL._AC_UY218_.jpg,4.2 out of 5 stars,https://www.amazon.com/HP-EliteBook-i5-7300U-Windows-Renewed/dp/B07NYTMHQS/ref=sr_1_160?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-160,82.0,395.0,395.0,FREE Shipping by Amazon,-5%,395.0,0.0,188
187,"2022 Newest HP 15.6"" HD IPS Touchscreen LaptopComputer, Intel 11th Gen i3-1115G4(Up to 4.1GHz), 8GB DDR4 RAM, 128GB SSD, Webcam, Bluetooth, Wi-Fi, HDMI, Type-C, Windows 10 S",https://m.media-amazon.com/images/I/41mcEFoJePS._AC_UY218_.jpg,4.8 out of 5 stars,https://www.amazon.com/HP-Touchscreen-LaptopComputer-i3-1115G4-Bluetooth/dp/B09NS8T9Q1/ref=sr_1_159?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-159,18.0,499.0,499.0,,,499.0,0.0,187
186,"2022 HP 15.6"" Touchscreen Flagship Laptop, 11th Gen Intel 4-Core i5-1135G7(up to 4.2 GHz), 16GB RAM, 1TB HDD + 256GB SSD, Iris Xe Graphics, Backlit Keyboard, Numeric Keypad, WiFi, Ethernet, Win11",https://m.media-amazon.com/images/I/61v7GKsr0jL._AC_UY218_.jpg,4.6 out of 5 stars,https://www.amazon.com/HP-Touchscreen-Flagship-i5-1135G7-Graphics/dp/B09WN29ZB5/ref=sr_1_158?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-158,3.0,679.0,679.0,Save 6%,,679.0,0.0,186
184,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch HD Touchscreen, Windows 10 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0050nr, 2021, Indigo Blue)",https://m.media-amazon.com/images/I/81lFbTxpl6S._AC_UY218_.jpg,4.6 out of 5 stars,https://www.amazon.com/HP-Touchscreen-Portable-Microsoft-14-dq0050nr/dp/B0947BQR7F/ref=sr_1_156?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-156,90.0,229.99,229.99,FREE Shipping,-21%,229.99,0.0,184
183,"2022 Newest HP Premium Laptop, 15.6"" HD LED Display, AMD Dual-Core Processor, AMD Radeon Graphics, HDMI, USB Type-C, Long Battery Life, Windows 10 (16GB RAM | 1TB SSD, Gold)",https://m.media-amazon.com/images/I/81lI8H1mzkL._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg7_1?ie=UTF8&adId=A07587673FZNHR7JEVOP1&url=%2FHP-Premium-Dual-Core-Processor-Graphics%2Fdp%2FB09WJH73WV%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286581%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-155-spons%26psc%3D1%26smid%3DA2HR3WADFB8IU9&qualifier=1651286581&id=7767419710510370&widgetName=sp_mtf,49.0,549.0,549.0,FREE Shipping by Amazon,,549.0,0.0,183
182,"2021 Newest HP 15.6 FHD IPS Flagship Laptop, 11th Gen Intel 4-Core i5-1135G7(Up to 4.2GHz, Beat i7-1060G7), 16GB RAM, 512GB PCIe SSD, Iris Xe Graphics, WiFi, Bluetooth, Win11, RAM I SSD",https://m.media-amazon.com/images/I/71bh27JG0tL._AC_UY218_.jpg,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg7_1?ie=UTF8&adId=A06905843J2Z414EXBR9F&url=%2FHP-Flagship-i5-1135G7-i7-1060G7-Bluetooth%2Fdp%2FB09G9K16KF%2Fref%3Dsr_1_154_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286581%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-154-spons%26psc%3D1%26smid%3DAM0VWZ1WMK39K&qualifier=1651286581&id=7767419710510370&widgetName=sp_mtf,111.0,699.0,699.0,FREE Shipping by Amazon,,699.0,0.0,182
181,"Newest HP Envy x360 - 15.6"" FHD IPS Touchscreen Laptop 11th Gen (Intel i7-1165G7 4-Core, 16GB RAM, 512GB PCIe SSD, Intel Iris Xe (1920x1080), Active Pen, Fingerprint, WiFi 6, BT 5.2,Win11Pro) w/Hub",https://m.media-amazon.com/images/I/51FDBPzNqzS._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/HP-Envy-x360-i7-1165G7-Fingerprint/dp/B091J9TWMC/ref=sr_1_152?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-152,53.0,1094.9,1094.9,,,1094.9,0.0,181
179,"HP Pavilion 14-inch IPS FHD Laptop (2022 Model), Intel Core i3-1125G4 (Beats i7-1065G7), 16GB RAM, 512GB SSD, Fingerprint Reader, Long Battery Life, Webcam, HDMI, WiFi, Bluetooth, Win10",https://m.media-amazon.com/images/I/71fUkiEBphL._AC_UY218_.jpg,5.0 out of 5 stars,https://www.amazon.com/HP-Pavilion-i3-1125G4-i7-1065G7-Fingerprint/dp/B09RG3PCD8/ref=sr_1_150?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-150,1.0,499.0,499.0,FREE Shipping by Amazon,,499.0,0.0,179
174,"2022 Newest HP Notebook 15 Laptop, 15.6"" Full HD Screen, Intel Celeron N4020 Processor, 16GB DDR4 Memory, 512GB SSD, Online Meeting Ready, Webcam, Type-C, RJ-45, HDMI, Windows 10 Home, Black",https://m.media-amazon.com/images/I/813m3sORGCL._AC_UY218_.jpg,4.3 out of 5 stars,https://www.amazon.com/HP-Notebook-Celeron-Processor-Meeting/dp/B09JPFZ49T/ref=sr_1_145?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286581&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-145,14.0,518.0,518.0,,,518.0,0.0,174
170,"HP Pavilion 15 Windows 10 Pro Business Laptop, 15.6"" FHD Touchscreen, Intel Quad-Core i7-1165G7 up to 4.7GHz, 16GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, BT 5.0, Backlit KB, Lunar Gold, 64GB Flash Stylus",https://m.media-amazon.com/images/I/81pDlK3QhbL._AC_UY218_.jpg,4.6 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg7_1?ie=UTF8&adId=A0775495EY6MTBIRFYBO&qualifier=1651286581&id=7767419710510370&widgetName=sp_atf_next&url=%2FHP-Pavilion-Touchscreen-Quad-Core-i7-1165G7%2Fdp%2FB09PV7V8LT%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286581%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-146-spons%26psc%3D1,16.0,1129.0,1129.0,,,1129.0,0.0,170
169,"HP Pavilion 15 Laptop Computer, 15.6"" FHD Touchscreen, Intel Quad-Core i7-1165G7 up to 4.7GHz, 64GB DDR4 RAM, 2TB PCIe SSD, WiFi 6, BT 5.0, Backlit Keyboard, Lunar Gold, Windows 10, 64GB Flash Stylus",https://m.media-amazon.com/images/I/81n-oub1-7L._AC_UY218_.jpg,4.9 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg7_1?ie=UTF8&adId=A04672001IY1T3GAYPHQP&qualifier=1651286581&id=7767419710510370&widgetName=sp_atf_next&url=%2FHP-Pavilion-15-Touchscreen-Quard-Core%2Fdp%2FB08FXNJNLN%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2B401HKFWIGYU%26keywords%3Dhp%2Blaptops%26qid%3D1651286581%26refinements%3Dp_72%253A1248879011%26rnid%3D1248877011%26s%3Delectronics%26sprefix%3DHp%2B%252Caps%252C654%26sr%3D1-145-spons%26psc%3D1,42.0,1449.0,1449.0,Save 5%,,1449.0,0.0,169
229,"HP Notebook Laptop, 14"" HD Screen, Intel Celeron N4020 Processor,4GB DDR4 Memory, 64GB eMMC, 1-Year Microsoft 365, Webcam, Type-C, HDMI, Windows 10 Home, Indigo Blue, KKE 64GB Micro SD Card",https://m.media-amazon.com/images/I/81F-5aLGcwL._AC_UY218_.jpg,4.4 out of 5 stars,https://www.amazon.com/HP-Notebook-Celeron-Processor-Microsoft/dp/B09KYC4LJG/ref=sr_1_195?crid=2B401HKFWIGYU&keywords=hp+laptops&qid=1651286607&refinements=p_72%3A1248879011&rnid=1248877011&s=electronics&sprefix=Hp+%2Caps%2C654&sr=1-195,174.0,299.0,299.0,,Price may vary by color,299.0,0.0,229
